id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3175085419,Manousos Rigakis|Dimitra Trachanatzi|Magdalene Marinaki|Yannis Marinakis,https://openalex.org/A5044762154|https://openalex.org/A5059892524|https://openalex.org/A5046011244|https://openalex.org/A5058880006,|https://orcid.org/0000-0003-1706-8063|https://orcid.org/0000-0001-7875-0803|https://orcid.org/0000-0002-1989-5815,GR|GR|GR|GR,Technical University of Crete|Technical University of Crete|Technical University of Crete|Technical University of Crete,https://openalex.org/I55741626|https://openalex.org/I55741626|https://openalex.org/I55741626|https://openalex.org/I55741626,False|False|False|True,,17,https://openalex.org/I55741626,Tourist group itinerary design: When the firefly algorithm meets the n-person Battle of Sexes,https://doi.org/10.1016/j.knosys.2021.107257,State Scholarships Foundation,1.96797781,,False,en,False,closed,Knowledge-Based Systems,https://openalex.org/S10169007,0950-7051,journal,Vehicle Routing Optimization Methods,2021-06-25,2021,article
https://openalex.org/W2604736088,Chuan-Kang Ting|Xin-Lan Liao|Yu‐Hsuan Huang|Rung-Tzuo Liaw,https://openalex.org/A5040962428|https://openalex.org/A5082908093|https://openalex.org/A5006008777|https://openalex.org/A5035463672,https://orcid.org/0000-0002-0838-3320||https://orcid.org/0000-0002-4649-366X|https://orcid.org/0000-0003-0038-7105,TW|TW|TW|TW,National Chung Cheng University|National Chung Cheng University|National Chung Cheng University|National Chung Cheng University,https://openalex.org/I148099254|https://openalex.org/I148099254|https://openalex.org/I148099254|https://openalex.org/I148099254,True|False|False|False,,29,https://openalex.org/I148099254,Multi-vehicle selective pickup and delivery using metaheuristic algorithms,https://doi.org/10.1016/j.ins.2017.04.001,National Science Council,5.32679647,,False,en,False,closed,Information Sciences,https://openalex.org/S192650101,0020-0255,journal,Vehicle Routing Optimization Methods,2017-04-08,2017,article
https://openalex.org/W111278226,M. Grazia Speranza,https://openalex.org/A5035146046,https://orcid.org/0000-0002-8893-5227,,,,True,,29,,The split delivery vehicle routing problem,,,4.79574153,,False,en,False,closed,,,,,Vehicle Routing Optimization Methods,2006-01-01,2006,article
https://openalex.org/W2228129861,Vicente Campos|Ángel Corberán|Enrique Mota,https://openalex.org/A5056190675|https://openalex.org/A5013452668|https://openalex.org/A5067820788,|https://orcid.org/0000-0002-0664-4232|https://orcid.org/0000-0003-4105-1835,ES|ES|ES,Universitat de València|Universitat de València|Universitat de València,https://openalex.org/I16097986|https://openalex.org/I16097986|https://openalex.org/I16097986,True|False|False,,21,https://openalex.org/I16097986,A Scatter Search Algorithm for the Split Delivery Vehicle Routing Problem,https://doi.org/10.1007/978-3-540-69390-1_7,,5.46143346,,False,en,False,closed,Studies in computational intelligence,https://openalex.org/S2764461748,1860-949X,book series,Vehicle Routing Optimization Methods,2008-09-05,2008,book-chapter
https://openalex.org/W4405863780,Büşra Baytur|Eren Özceylan|Çağrı Koç|Güneş Erdoğan,https://openalex.org/A5059914389|https://openalex.org/A5034335392|https://openalex.org/A5058877968|https://openalex.org/A5057075821,https://orcid.org/0000-0003-0419-241X|https://orcid.org/0000-0002-5213-6335|https://orcid.org/0000-0002-7377-204X|https://orcid.org/0000-0002-2456-3719,TR|TR|TR|GB,Gaziantep University|Gaziantep University|Ankara University|University of Bath,https://openalex.org/I59738393|https://openalex.org/I59738393|https://openalex.org/I149218525|https://openalex.org/I51601045,False|False|False|True,other-oa,0,https://openalex.org/I51601045,Solving a Large-Scale Multi-Depot Vehicle Routing Problem Heuristically,https://doi.org/10.1007/978-981-99-5491-9_22,,0.0,,False,en,True,green,International series in management science/operations research/International series in operations research & management science,https://openalex.org/S4210219319,0884-8289,book series,Vehicle Routing Optimization Methods,2024-01-01,2024,book-chapter
https://openalex.org/W3162004990,Mehmet Şevkli|Abdullah S. Karaman|Yusuf Ziya Ünal|Muheeb Babajide Kotun,https://openalex.org/A5053451428|https://openalex.org/A5015527189|https://openalex.org/A5016937962|https://openalex.org/A5000415158,|https://orcid.org/0000-0001-5768-7382||,US|KW|TR|,University of Tulsa|American University of the Middle East|Istanbul University-Cerrahpaşa|,https://openalex.org/I87208437|https://openalex.org/I2803079837|https://openalex.org/I4210112471|,True|False|False|False,,0,https://openalex.org/I87208437,An Integrated Heuristic Approach for the Long-Distance Heterogeneous Vehicle Routing Problem,https://doi.org/10.4018/978-1-7998-1954-7.ch002,,0.0,,False,en,False,closed,Advances in geospatial technologies book series,https://openalex.org/S4210238849,2327-5715,book series,Vehicle Routing Optimization Methods,2021-01-01,2021,book-chapter
https://openalex.org/W4391647129,Marcelo Rodrigues de Holanda Maia|Alexandre Plastino|Uéverton S. Souza,https://openalex.org/A5068432914|https://openalex.org/A5057541548|https://openalex.org/A5077019769,https://orcid.org/0000-0002-7207-1698|https://orcid.org/0000-0003-4039-0915|https://orcid.org/0000-0002-5320-9209,BR|BR|BR,Universidade Federal Fluminense|Brazilian Institute of Geography and Statistics|Universidade Federal Fluminense|Universidade Federal Fluminense,https://openalex.org/I161127581|https://openalex.org/I1298354342|https://openalex.org/I161127581|https://openalex.org/I161127581,True|False|False,,11,https://openalex.org/I161127581|https://openalex.org/I1298354342,An improved hybrid genetic search with data mining for the CVRP,https://doi.org/10.1002/net.22213,Conselho Nacional de Desenvolvimento Científico e Tecnológico|Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro,7.49146013,,False,en,False,closed,Networks,https://openalex.org/S191798613,0028-3045,journal,Vehicle Routing Optimization Methods,2024-02-08,2024,article
https://openalex.org/W3148912725,Yong|Wang|Xiaolei|Ma|Yun-teng|Lao|Haiyan Haiyan|Yu|Liu,https://openalex.org/A5109530633|https://openalex.org/A5108743701|https://openalex.org/A5108127353|https://openalex.org/A5113468039|https://openalex.org/A5065617871|https://openalex.org/A5109030247|https://openalex.org/A5058394040|https://openalex.org/A5111382633|https://openalex.org/A5109829334,||||||||,||||||||,,,True|False|False|False|False|False|False|False|False,,0,,A two-stage heuristic method for vehicle routing problem with split deliveries and pickups,,,0.0,,False,en,False,closed,浙江大学学报：C卷英文版,https://openalex.org/S4306553845,,journal,Vehicle Routing Optimization Methods,2014-01-01,2014,article
https://openalex.org/W2775555551,Jonathan De La Vega|Pedro Munari|Reinaldo Morábito,https://openalex.org/A5036574610|https://openalex.org/A5065005133|https://openalex.org/A5063681003,https://orcid.org/0000-0003-0498-8880|https://orcid.org/0000-0001-5929-593X|https://orcid.org/0000-0002-3948-305X,BR|BR|BR,Universidade Federal de São Carlos|Universidade Federal de São Carlos|Universidade Federal de São Carlos,https://openalex.org/I177909021|https://openalex.org/I177909021|https://openalex.org/I177909021,True|False|False,,33,https://openalex.org/I177909021,Robust optimization for the vehicle routing problem with multiple deliverymen,https://doi.org/10.1007/s10100-017-0511-x,Fundação de Amparo à Pesquisa do Estado de São Paulo|Conselho Nacional de Desenvolvimento Científico e Tecnológico,4.0734326,,False,en,False,closed,Central European Journal of Operations Research,https://openalex.org/S161053114,1435-246X,journal,Vehicle Routing Optimization Methods,2017-12-16,2017,article
https://openalex.org/W2626887129,Auliya Noor Rochman|Hari Prasetyo|Munajat Tri Nugroho,https://openalex.org/A5045600552|https://openalex.org/A5110653356|https://openalex.org/A5070601982,||https://orcid.org/0000-0002-3076-5157,ID|ID|ID,Muhammadiyah University of Surakarta|Muhammadiyah University of Surakarta|Muhammadiyah University of Surakarta,https://openalex.org/I3131389504|https://openalex.org/I3131389504|https://openalex.org/I3131389504,True|False|False,,7,https://openalex.org/I3131389504,Biased random key genetic algorithm with insertion and gender selection for capacitated vehicle routing problem with time windows,https://doi.org/10.1063/1.4985470,,0.62668194,,False,en,True,bronze,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Vehicle Routing Optimization Methods,2017-01-01,2017,article
https://openalex.org/W4413273059,Hassan Barati|Shahin Rafiee|Hasti Zanjirani|Bahar Bandi|Amir‐Mohammad Haji‐Hashemi|Sajjad Shafiepour|Narges Karami|Alireza Goli,https://openalex.org/A5012136083|https://openalex.org/A5009537783|https://openalex.org/A5119097285|https://openalex.org/A5119097298|https://openalex.org/A5119097287|https://openalex.org/A5119097288|https://openalex.org/A5119097289|https://openalex.org/A5073977684,https://orcid.org/0000-0002-3893-5018|https://orcid.org/0000-0003-2647-3984||||||https://orcid.org/0000-0001-9535-9902,IR|IR|IR|IR|IR|IR|IR|IR,University of Isfahan|Isfahan University of Technology|Isfahan University of Technology|University of Isfahan|Isfahan University of Technology|University of Isfahan|Isfahan University of Technology|University of Isfahan|Isfahan University of Technology|University of Isfahan|University of Isfahan|Isfahan University of Technology|Isfahan University of Technology|University of Isfahan|University of Isfahan|Isfahan University of Technology,https://openalex.org/I39268498|https://openalex.org/I170013655|https://openalex.org/I170013655|https://openalex.org/I39268498|https://openalex.org/I170013655|https://openalex.org/I39268498|https://openalex.org/I170013655|https://openalex.org/I39268498|https://openalex.org/I170013655|https://openalex.org/I39268498|https://openalex.org/I39268498|https://openalex.org/I170013655|https://openalex.org/I170013655|https://openalex.org/I39268498|https://openalex.org/I39268498|https://openalex.org/I170013655,False|False|False|False|False|False|False|True,cc-by,0,https://openalex.org/I170013655|https://openalex.org/I39268498,Performance Evaluation of Emerging Meta‐Heuristic Algorithms on Vehicle Routing Problem,https://doi.org/10.1002/eng2.70198,,0.0,,False,en,True,gold,Engineering Reports,https://openalex.org/S4210199257,2577-8196,journal,Vehicle Routing Optimization Methods,2025-07-01,2025,article
https://openalex.org/W2621104058,Marc Sevaux,https://openalex.org/A5009130516,https://orcid.org/0000-0003-3855-9072,,,,True,,0,,Metaheuristics for the Clustered VRP,,,0.0,,False,en,False,closed,HAL (Le Centre pour la Communication Scientifique Directe),https://openalex.org/S4306402512,,repository,Vehicle Routing Optimization Methods,2010-11-01,2010,preprint
https://openalex.org/W2317798963,David Escobar|Albert Juan Ramon|Antonio Escobar,https://openalex.org/A5061036282|https://openalex.org/A5055420018|https://openalex.org/A5064486103,https://orcid.org/0000-0002-3381-1737|https://orcid.org/0000-0002-8443-2841|,CO|CO|CO,Technological University of Pereira|Technological University of Pereira|Technological University of Pereira,https://openalex.org/I200183955|https://openalex.org/I200183955|https://openalex.org/I200183955,True|False|False,cc-by,0,https://openalex.org/I200183955,Hybrid Solution Methodology: Heuristic-Metaheuristic-Implicit Enumeration 1-0 for the Capacitated Vehicle Routing Problem (Cvrp),https://doi.org/10.14569/ijacsa.2016.070338,,0.0,,False,en,True,hybrid,International Journal of Advanced Computer Science and Applications,https://openalex.org/S23629721,2156-5570,journal,Vehicle Routing Optimization Methods,2016-01-01,2016,article
https://openalex.org/W4386101182,Andrés Muñoz‐Villamizar|Josué C. Velázquez-Martínez|Sergio Caballero-Caballero,https://openalex.org/A5007690829|https://openalex.org/A5042203513|https://openalex.org/A5097848029,https://orcid.org/0000-0003-2542-0645|https://orcid.org/0000-0001-8863-6609|,US||,Massachusetts Institute of Technology||,https://openalex.org/I63966007||,True|False|False,cc-by-nc-nd,30,https://openalex.org/I63966007,A large-scale last-mile consolidation model for e-commerce home delivery,https://doi.org/10.1016/j.eswa.2023.121200,,6.42624805,,False,en,True,hybrid,Expert Systems with Applications,https://openalex.org/S13144211,0957-4174,journal,Urban and Freight Transport Logistics,2023-08-23,2023,article
https://openalex.org/W2071767092,Dariusz Barbucha,https://openalex.org/A5077832376,https://orcid.org/0000-0001-7906-0740,PL,Gdynia Maritime University,https://openalex.org/I4210125238,True,,26,https://openalex.org/I4210125238,A cooperative population learning algorithm for vehicle routing problem with time windows,https://doi.org/10.1016/j.neucom.2014.06.033,Narodowe Centrum Nauki,6.53976771,,False,en,False,closed,Neurocomputing,https://openalex.org/S45693802,0925-2312,journal,Vehicle Routing Optimization Methods,2014-06-27,2014,article
https://openalex.org/W2326230345,Takwa Tlili|Sami Faiz|Saoussen Krichen,https://openalex.org/A5014466063|https://openalex.org/A5109587435|https://openalex.org/A5021582108,https://orcid.org/0000-0001-6400-2492||https://orcid.org/0000-0003-0347-6808,TN|TN|TN,Higher Institute of Food Industries of Tunis|National Engineering School of Tunis|Higher Institute of Food Industries of Tunis,https://openalex.org/I4210099641|https://openalex.org/I4210131288|https://openalex.org/I4210099641,True|False|False,,7,https://openalex.org/I4210099641,Integration of GIS and Optimization Routines for the Vehicle Routing Problem,https://doi.org/10.5121/ijccms.2013.2202,,0.66546695,,False,en,True,bronze,International Journal of Chaos Control Modelling and Simulation,https://openalex.org/S4210221709,2319-5398,journal,Vehicle Routing Optimization Methods,2013-06-30,2013,article
https://openalex.org/W2394293627,Yanwei Zhao,https://openalex.org/A5050960145,https://orcid.org/0000-0002-0810-4563,,,,True,,18,,Double Populations Genetic Algorithm for Vehicle Routing Problem,,,0.0,,False,en,False,closed,Computer Integrated Manufacturing Systems,https://openalex.org/S104863613,0951-5240,journal,Wireless Sensor Networks and IoT,2004-01-01,2004,article
https://openalex.org/W2585941701,Setareh Majidi|Seyyed‐Mahdi Hosseini‐Motlagh|Saeed Yaghoubi|Abbas Jokar,https://openalex.org/A5007067851|https://openalex.org/A5033440039|https://openalex.org/A5001479304|https://openalex.org/A5071987660,|https://orcid.org/0000-0003-2568-187X|https://orcid.org/0000-0003-1218-9050|,IR|IR|IR|IR,Iran University of Science and Technology|Iran University of Science and Technology|Iran University of Science and Technology|Iran University of Science and Technology,https://openalex.org/I67009956|https://openalex.org/I67009956|https://openalex.org/I67009956|https://openalex.org/I67009956,True|False|False|False,,38,https://openalex.org/I67009956,Fuzzy green vehicle routing problem with simultaneous pickup – delivery and time windows,https://doi.org/10.1051/ro/2017007,,3.76009163,,False,en,True,green,RAIRO - Operations Research,https://openalex.org/S20631277,0399-0559,journal,Vehicle Routing Optimization Methods,2017-01-31,2017,article
https://openalex.org/W3183159844,Kamyla Maria Ferreira|Thiago Alves de Queiroz|Franklina M. B. Toledo,https://openalex.org/A5060659406|https://openalex.org/A5037484451|https://openalex.org/A5080077203,https://orcid.org/0000-0002-5797-2543|https://orcid.org/0000-0003-2674-3366|https://orcid.org/0000-0003-2823-7600,|BR|,|Universidade Federal de Catalão|,|https://openalex.org/I4387156084|,True|False|False,,36,,An exact approach for the green vehicle routing problem with two-dimensional loading constraints and split delivery,https://doi.org/10.1016/j.cor.2021.105452,,4.23872144,,False,en,False,closed,Computers & Operations Research,https://openalex.org/S173256270,0305-0548,journal,Vehicle Routing Optimization Methods,2021-07-11,2021,article
https://openalex.org/W2955431050,Zhaoxia Guo|Stein W. Wallace|Michal Kaut,https://openalex.org/A5101813917|https://openalex.org/A5045131799|https://openalex.org/A5027534941,https://orcid.org/0000-0002-5232-2023|https://orcid.org/0000-0001-5909-7909|https://orcid.org/0000-0002-7251-5236,CN|CN|NO|NO,Sichuan University|Norwegian School of Economics|Sichuan University|SINTEF,https://openalex.org/I24185976|https://openalex.org/I931913249|https://openalex.org/I24185976|https://openalex.org/I173888879,True|False|False,,25,https://openalex.org/I24185976,Vehicle Routing with Space- and Time-Correlated Stochastic Travel Times: Evaluating the Objective Function,https://doi.org/10.1287/ijoc.2019.0906,,2.19558957,,False,en,False,closed,INFORMS journal on computing,https://openalex.org/S165318533,1091-9856,journal,Vehicle Routing Optimization Methods,2019-06-27,2019,article
https://openalex.org/W1740984858,Kay Chen Tan|T.H. Lee|Kepeng Ou|Loo Hay Lee,https://openalex.org/A5025285243|https://openalex.org/A5101637188|https://openalex.org/A5004198160|https://openalex.org/A5007751109,https://orcid.org/0000-0002-6802-2463|https://orcid.org/0009-0008-0650-2948|https://orcid.org/0009-0001-3462-8133|https://orcid.org/0000-0001-9359-0027,SG|SG|SG|SG,National University of Singapore|National University of Singapore|National University of Singapore|National University of Singapore,https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596|https://openalex.org/I165932596,True|False|False|False,,44,https://openalex.org/I165932596,A messy genetic algorithm for the vehicle routing problem with time window constraints,https://doi.org/10.1109/cec.2001.934457,,8.79559714,,False,en,False,closed,,,,,Vehicle Routing Optimization Methods,2002-11-13,2002,article
https://openalex.org/W3083445116,Michalis Mavrovouniotis|Charalambos Menelaou|Stelios Timotheou|Georgios Ellinas|Christos G. Panayiotou|Marios M. Polycarpou,https://openalex.org/A5078937916|https://openalex.org/A5006799494|https://openalex.org/A5024136638|https://openalex.org/A5049093660|https://openalex.org/A5073317773|https://openalex.org/A5089297277,https://orcid.org/0000-0002-5281-4175|https://orcid.org/0000-0001-8791-8006|https://orcid.org/0000-0002-3617-7962|https://orcid.org/0000-0002-3319-7677|https://orcid.org/0000-0002-6476-9025|https://orcid.org/0000-0001-6495-9171,CY|CY|CY|CY|CY|CY,University of Cyprus|University of Cyprus|University of Cyprus|University of Cyprus|University of Cyprus|University of Cyprus,https://openalex.org/I34771391|https://openalex.org/I34771391|https://openalex.org/I34771391|https://openalex.org/I34771391|https://openalex.org/I34771391|https://openalex.org/I34771391,True|False|False|False|False|False,cc-by,24,https://openalex.org/I34771391,A Benchmark Test Suite for the Electric Capacitated Vehicle Routing Problem,https://doi.org/10.1109/cec48606.2020.9185753,,1.82138181,,False,en,True,gold,,,,,Vehicle Routing Optimization Methods,2020-07-01,2020,article
https://openalex.org/W3194071146,Qi Wang|Yongsheng Hao|Jie Cao,https://openalex.org/A5085545717|https://openalex.org/A5077087945|https://openalex.org/A5101752375,https://orcid.org/0000-0003-3249-8459|https://orcid.org/0000-0001-6047-1398|https://orcid.org/0000-0003-0481-5170,CN|CN|CN,Fudan University|Nanjing University of Information Science and Technology|Xuzhou University of Technology,https://openalex.org/I24943067|https://openalex.org/I200845125|https://openalex.org/I124841900,True|False|False,,22,https://openalex.org/I24943067,Learning to traverse over graphs with a Monte Carlo tree search-based self-play framework,https://doi.org/10.1016/j.engappai.2021.104422,,1.69798797,,False,en,False,closed,Engineering Applications of Artificial Intelligence,https://openalex.org/S900972176,0952-1976,journal,Transportation and Mobility Innovations,2021-08-19,2021,article
https://openalex.org/W3097386643,Lin Liu|Wenzhu Liao,https://openalex.org/A5100697466|https://openalex.org/A5035704732,https://orcid.org/0000-0002-0083-7578|https://orcid.org/0000-0003-2589-6643,CN|CN,Chongqing University|Chongqing University,https://openalex.org/I158842170|https://openalex.org/I158842170,False|True,,57,https://openalex.org/I158842170,Optimization and profit distribution in a two-echelon collaborative waste collection routing problem from economic and environmental perspective,https://doi.org/10.1016/j.wasman.2020.09.045,Chongqing University|Chongqing Science and Technology Commission|Chongqing Municipal Education Commission|National Key Research and Development Program of China,5.82842179,https://pubmed.ncbi.nlm.nih.gov/33127279,False,en,False,closed,Waste Management,https://openalex.org/S19266977,0956-053X,journal,Vehicle Routing Optimization Methods,2020-10-27,2020,article
https://openalex.org/W2569650166,Paulo Vitor Silvestrin,https://openalex.org/A5078393953,https://orcid.org/0000-0002-8131-7231,,,,True,other-oa,0,,An efficient heuristic for the multi-compartment vehicle routing problem,,,,,False,en,True,green,Americanae (AECID Library),https://openalex.org/S4306400786,,repository,Vehicle Routing Optimization Methods,2016-01-01,2016,dissertation
https://openalex.org/W3212336222,Miao Yu|Viswanath Nagarajan|Siqian Shen,https://openalex.org/A5055089445|https://openalex.org/A5051270969|https://openalex.org/A5029271681,https://orcid.org/0000-0002-7625-6315|https://orcid.org/0000-0002-9514-5581|https://orcid.org/0000-0002-2854-163X,US|US|US,University of Michigan–Ann Arbor|University of Michigan–Ann Arbor|University of Michigan–Ann Arbor,https://openalex.org/I27837315|https://openalex.org/I27837315|https://openalex.org/I27837315,True|False|False,,12,https://openalex.org/I27837315,Improving Column Generation for Vehicle Routing Problems via Random Coloring and Parallelization,https://doi.org/10.1287/ijoc.2021.1105,,0.90829745,,False,en,False,closed,INFORMS journal on computing,https://openalex.org/S165318533,1091-9856,journal,Vehicle Routing Optimization Methods,2021-11-10,2021,article
https://openalex.org/W2566105227,Jan Christiaens|Sam Van Malderen|Túlio A. M. Toffolo|Tony Wauters,https://openalex.org/A5006325650|https://openalex.org/A5069984056|https://openalex.org/A5023524797|https://openalex.org/A5065890852,https://orcid.org/0000-0003-1204-904X||https://orcid.org/0000-0002-8922-3379|https://orcid.org/0000-0002-1014-6340,|||,,,True|False|False|False,,0,,A heuristic approach to the Swap-Body Vehicle Routing Problem,,,0.0,,False,en,False,closed,,,,,Advanced Manufacturing and Logistics Optimization,2014-06-22,2014,article
https://openalex.org/W4324355419,Na Lin|Renzo Akkerman|Argyris Kanellopoulos|Xiangpei Hu|Xuping Wang|Junhu Ruan,https://openalex.org/A5075192552|https://openalex.org/A5028830482|https://openalex.org/A5074869080|https://openalex.org/A5048603159|https://openalex.org/A5101778644|https://openalex.org/A5001813853,https://orcid.org/0000-0002-7626-5406|https://orcid.org/0000-0001-8140-7643|https://orcid.org/0000-0003-1192-6178|https://orcid.org/0000-0001-7947-7407|https://orcid.org/0000-0003-2909-4007|https://orcid.org/0000-0001-7166-0522,CN|NL|NL|NL|CN|CN|CN,Wageningen University & Research|Dalian University of Technology|Wageningen University & Research|Wageningen University & Research|Dalian University of Technology|Dalian University of Technology|Northwest A&F University,https://openalex.org/I913481162|https://openalex.org/I27357992|https://openalex.org/I913481162|https://openalex.org/I913481162|https://openalex.org/I27357992|https://openalex.org/I27357992|https://openalex.org/I89652312,False|False|False|False|True|True,,21,https://openalex.org/I27357992|https://openalex.org/I89652312,Vehicle routing with heterogeneous service types: Optimizing post-harvest preprocessing operations for fruits and vegetables in short food supply chains,https://doi.org/10.1016/j.tre.2023.103084,National Natural Science Foundation of China|China Scholarship Council|Social Science Foundation of Shaanxi Province|National Key Research and Development Program of China|Science Fund for Distinguished Young Scholars of Tianjin,5.99578827,,False,en,True,green,Transportation Research Part E Logistics and Transportation Review,https://openalex.org/S173966628,1366-5545,journal,Vehicle Routing Optimization Methods,2023-03-14,2023,article
https://openalex.org/W2165693697,Morten Smedsrud|Sintef Ict,https://openalex.org/A5083239306|https://openalex.org/A5063995525,|,NO|,SINTEF|,https://openalex.org/I173888879|,True|False,,0,https://openalex.org/I173888879,A route minimization heuristic for rich Vehicle Routing Problems,,,0.0,,False,en,False,closed,,,,,Vehicle Routing Optimization Methods,2004-01-01,2004,article
https://openalex.org/W2351558665,Shi Zhaoxu,https://openalex.org/A5087666629,,,,,True,,0,,Hybrid Ants Heuristic for Capacity Vehicle Routing Problem,,,0.0,,False,en,False,closed,,,,,Vehicle Routing Optimization Methods,2005-01-01,2005,article
https://openalex.org/W2978888302,Zhixiang Fang,https://openalex.org/A5033711071,https://orcid.org/0000-0003-1651-878X,CN,Wuhan University|State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,https://openalex.org/I37461747|https://openalex.org/I4210118728,True,,0,https://openalex.org/I37461747|https://openalex.org/I4210118728,A Heuristic Algorithm for Large Scale Vehicle Routing Problem,,,0.0,,False,en,False,closed,Wuhan Daxue xuebao. Xinxi kexue ban,https://openalex.org/S2764725926,1671-8860,journal,Vehicle Routing Optimization Methods,2013-01-01,2013,article
https://openalex.org/W2038138399,Eneko Osaba|Fernando Díaz|Roberto Carballedo|Enrique Onieva|Asier Perallos,https://openalex.org/A5039681328|https://openalex.org/A5002083807|https://openalex.org/A5027535313|https://openalex.org/A5039534258|https://openalex.org/A5090797593,https://orcid.org/0000-0001-7863-9910|https://orcid.org/0000-0002-1767-5130|https://orcid.org/0000-0001-6709-1865|https://orcid.org/0000-0001-9581-1823|https://orcid.org/0000-0001-9661-3861,ES|ES|ES|ES|ES,Universidad de Deusto|Universidad de Deusto|Universidad de Deusto|Universidad de Deusto|Universidad de Deusto,https://openalex.org/I136040515|https://openalex.org/I136040515|https://openalex.org/I136040515|https://openalex.org/I136040515|https://openalex.org/I136040515,True|False|False|False|False,cc-by,20,https://openalex.org/I136040515,Focusing on the Golden Ball Metaheuristic: An Extended Study on a Wider Set of Problems,https://doi.org/10.1155/2014/563259,,4.7561947,https://pubmed.ncbi.nlm.nih.gov/25165742,False,en,True,gold,The Scientific World JOURNAL,https://openalex.org/S29243050,1537-744X,journal,Vehicle Routing Optimization Methods,2014-01-01,2014,article
https://openalex.org/W4300345460,Jose-Alejandro Montoya|Christelle Guéret|Jorge E. Mendoza|Juan Camilo Villegas,https://openalex.org/A5044077342|https://openalex.org/A5010898218|https://openalex.org/A5005378724|https://openalex.org/A5007524450,|https://orcid.org/0000-0002-8982-1619||https://orcid.org/0000-0001-5048-921X,FR|FR|FR|GB|,Laboratoire Angevin de Recherche en Mathématiques|Laboratoire Angevin de Recherche en Mathématiques|University of Dundee|Laboratoire Angevin de Recherche en Mathématiques|,https://openalex.org/I4210115445|https://openalex.org/I4210115445|https://openalex.org/I177639307|https://openalex.org/I4210115445|,True|False|False|False,,0,https://openalex.org/I4210115445,A simple hybrid heuristic for the Green Vehicle Routing Problem,,,0.0,,False,en,False,closed,HAL (Le Centre pour la Communication Scientifique Directe),https://openalex.org/S4306402512,,repository,Vehicle Routing Optimization Methods,2014-01-01,2014,preprint
https://openalex.org/W2795147767,Tonči Carić|Čedomir Ivaković|Veselko Protega,https://openalex.org/A5072539476|https://openalex.org/A5060532314|https://openalex.org/A5052446817,https://orcid.org/0000-0001-8564-4304||,||,,,True|False|False,,0,,HYBRID CHAINS OF HEURISTIC METHODS FOR VEHICLE ROUTING PROBLEM WITH TIME WINDOWS,,,0.0,,False,en,False,closed,,,,,Vehicle Routing Optimization Methods,2003-01-01,2003,article
https://openalex.org/W2997711735,Byron Campo Zúñiga|Adel Mendoza Mendoza|Daniel Mendoza Cásseres,https://openalex.org/A5049979006|https://openalex.org/A5036262389|https://openalex.org/A5026363395,https://orcid.org/0000-0003-0557-5623|https://orcid.org/0000-0002-4278-1226|https://orcid.org/0000-0001-5514-750X,||,,,True|False|False,,0,,Algorithms Heuristic for Solving the of Open Vehicle Routing Problem,https://doi.org/10.36478/jeasci.2019.2993.2998,,0.0,,False,en,True,diamond,Journal of Engineering and Applied Sciences,https://openalex.org/S90335559,1816-949X,journal,Vehicle Routing Optimization Methods,2019-12-30,2019,article
https://openalex.org/W4401159359,Bachtiar Herdianto|Romain Billot|Flavien Lucas|Marc Sevaux,https://openalex.org/A5063283444|https://openalex.org/A5108768533|https://openalex.org/A5004291352|https://openalex.org/A5009130516,https://orcid.org/0000-0002-8285-2383|||https://orcid.org/0000-0003-3855-9072,FR|FR||FR,Université de Bretagne Occidentale|Université de Bretagne Occidentale||Université de Bretagne Occidentale,https://openalex.org/I161929037|https://openalex.org/I161929037||https://openalex.org/I161929037,True|False|False|False,,0,https://openalex.org/I161929037,Feature-Guided Metaheuristic with Diversity Management for Solving the Capacitated Vehicle Routing Problem,https://doi.org/10.48550/arxiv.2407.20777,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Vehicle Routing Optimization Methods,2024-07-30,2024,preprint
https://openalex.org/W2367991226,Fu Hui,https://openalex.org/A5101822373,https://orcid.org/0000-0003-2519-0712,CN,Guangdong Polytechnic Normal University,https://openalex.org/I4210122543,True,,0,https://openalex.org/I4210122543,Study on vehicle routing problem based on heuristic ant colony optimization,,,0.0,,False,en,False,closed,Computer Engineering and Applications Journal,https://openalex.org/S2764896880,2252-4274,journal,Simulation and Modeling Applications,2011-01-01,2011,article
